INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP,DATE,HOUR,DATETIME,WEEKDAY,IS_WEEKEND,HOUR_SIN,HOUR_COS,DAY_OF_YEAR,ROLLING_MEAN_6H,ROLLING_STD_6H
2024-07-15T12:00:00-00:00,2024-07-15T13:00:00-00:00,2024-07-15,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,39.6761,71,2024-07-15,6,2024-07-15 05:00:00,0,0,1.0,6.123233995736766e-17,197,35.43678499999999,2.1418273144480717
2024-07-15T13:00:00-00:00,2024-07-15T14:00:00-00:00,2024-07-15,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,37.27775,71,2024-07-15,7,2024-07-15 06:00:00,0,0,0.9659258262890683,-0.25881904510252063,197,35.78568166666667,2.2597427605598286
2024-07-15T14:00:00-00:00,2024-07-15T15:00:00-00:00,2024-07-15,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,32.07711,71,2024-07-15,8,2024-07-15 07:00:00,0,0,0.8660254037844387,-0.4999999999999998,197,35.257464999999996,2.732061474937161
2024-07-15T15:00:00-00:00,2024-07-15T16:00:00-00:00,2024-07-15,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,30.88074,71,2024-07-15,9,2024-07-15 08:00:00,0,0,0.7071067811865476,-0.7071067811865475,197,34.67780166666666,3.2757509424469977
2024-07-15T16:00:00-00:00,2024-07-15T17:00:00-00:00,2024-07-15,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,28.57887,71,2024-07-15,10,2024-07-15 09:00:00,0,0,0.49999999999999994,-0.8660254037844387,197,33.771984999999994,4.134869468396262
2024-07-15T17:00:00-00:00,2024-07-15T18:00:00-00:00,2024-07-15,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,29.74011,71,2024-07-15,11,2024-07-15 10:00:00,0,0,0.258819045102521,-0.9659258262890682,197,33.038446666666665,4.4356927211916
2024-07-15T18:00:00-00:00,2024-07-15T19:00:00-00:00,2024-07-15,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,29.62293,71,2024-07-15,12,2024-07-15 11:00:00,0,0,1.2246467991473532e-16,-1.0,197,31.36291833333333,3.134957439459409
2024-07-15T19:00:00-00:00,2024-07-15T20:00:00-00:00,2024-07-15,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,31.05181,71,2024-07-15,13,2024-07-15 12:00:00,0,0,-0.2588190451025208,-0.9659258262890683,197,30.325261666666666,1.2482753974110596
2024-07-15T20:00:00-00:00,2024-07-15T21:00:00-00:00,2024-07-15,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,30.11639,71,2024-07-15,14,2024-07-15 13:00:00,0,0,-0.4999999999999997,-0.8660254037844388,197,29.998475,0.9082813414328312
2024-07-15T21:00:00-00:00,2024-07-15T22:00:00-00:00,2024-07-15,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,32.36927,71,2024-07-15,15,2024-07-15 14:00:00,0,0,-0.7071067811865471,-0.7071067811865479,197,30.24656333333333,1.3113249369213291
2024-07-15T22:00:00-00:00,2024-07-15T23:00:00-00:00,2024-07-15,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,35.39628,71,2024-07-15,16,2024-07-15 15:00:00,0,0,-0.8660254037844385,-0.5000000000000004,197,31.382798333333337,2.2176594099414575
2024-07-15T23:00:00-00:00,2024-07-16T00:00:00-00:00,2024-07-15,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,38.32707,71,2024-07-15,17,2024-07-15 16:00:00,0,0,-0.9659258262890683,-0.25881904510252063,197,32.81395833333333,3.4007421730825333
2024-07-16T00:00:00-00:00,2024-07-16T01:00:00-00:00,2024-07-15,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,44.38746,71,2024-07-15,18,2024-07-15 17:00:00,0,0,-1.0,-1.8369701987210297e-16,197,35.27471333333333,5.389928100131994
2024-07-16T01:00:00-00:00,2024-07-16T02:00:00-00:00,2024-07-15,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,54.21154,71,2024-07-15,19,2024-07-15 18:00:00,0,0,-0.9659258262890684,0.2588190451025203,197,39.13466833333333,8.906532441433258
2024-07-16T02:00:00-00:00,2024-07-16T03:00:00-00:00,2024-07-15,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,75.45828,71,2024-07-15,20,2024-07-15 19:00:00,0,0,-0.8660254037844386,0.5000000000000001,197,46.69165,16.075193246756555
2024-07-16T03:00:00-00:00,2024-07-16T04:00:00-00:00,2024-07-15,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,61.88838,71,2024-07-15,21,2024-07-15 20:00:00,0,0,-0.7071067811865477,0.7071067811865474,197,51.61150166666666,15.3143042995712
2024-07-16T04:00:00-00:00,2024-07-16T05:00:00-00:00,2024-07-15,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,52.00418,71,2024-07-15,22,2024-07-15 21:00:00,0,0,-0.5000000000000004,0.8660254037844384,197,54.379484999999995,13.14450435027501
2024-07-16T05:00:00-00:00,2024-07-16T06:00:00-00:00,2024-07-15,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,44.60693,71,2024-07-15,23,2024-07-15 22:00:00,0,0,-0.25881904510252157,0.9659258262890681,197,55.42612833333333,11.791013555793477
2024-07-16T06:00:00-00:00,2024-07-16T07:00:00-00:00,2024-07-15,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,40.45097,71,2024-07-15,24,2024-07-15 23:00:00,0,0,-2.4492935982947064e-16,1.0,197,54.770046666666666,12.60920705658827
2024-07-16T07:00:00-00:00,2024-07-16T08:00:00-00:00,2024-07-16,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,41.4131,76,2024-07-16,1,2024-07-16 00:00:00,1,0,0.25881904510252074,0.9659258262890683,198,52.63697333333334,13.75322941324528
2024-07-16T08:00:00-00:00,2024-07-16T09:00:00-00:00,2024-07-16,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,38.96139,76,2024-07-16,2,2024-07-16 01:00:00,1,0,0.49999999999999994,0.8660254037844387,198,46.55415833333333,8.831334078771121
2024-07-16T09:00:00-00:00,2024-07-16T10:00:00-00:00,2024-07-16,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,38.48473,76,2024-07-16,3,2024-07-16 02:00:00,1,0,0.7071067811865476,0.7071067811865476,198,42.65355,5.072497517756609
2024-07-16T10:00:00-00:00,2024-07-16T11:00:00-00:00,2024-07-16,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,38.44048,76,2024-07-16,4,2024-07-16 03:00:00,1,0,0.8660254037844386,0.5000000000000001,198,40.39293333333333,2.37926486480873
2024-07-16T11:00:00-00:00,2024-07-16T12:00:00-00:00,2024-07-16,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,39.90744,76,2024-07-16,5,2024-07-16 04:00:00,1,0,0.9659258262890683,0.25881904510252074,198,39.609685000000006,1.191769662693479
2024-07-16T12:00:00-00:00,2024-07-16T13:00:00-00:00,2024-07-16,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,42.69799,76,2024-07-16,6,2024-07-16 05:00:00,1,0,1.0,6.123233995736766e-17,198,39.98418833333333,1.737234899851843
2024-07-16T13:00:00-00:00,2024-07-16T14:00:00-00:00,2024-07-16,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,42.076,76,2024-07-16,7,2024-07-16 06:00:00,1,0,0.9659258262890683,-0.25881904510252063,198,40.09467166666667,1.8628243922772907
2024-07-16T14:00:00-00:00,2024-07-16T15:00:00-00:00,2024-07-16,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,33.76872,76,2024-07-16,8,2024-07-16 07:00:00,1,0,0.8660254037844387,-0.4999999999999998,198,39.22922666666667,3.212162525376501
2024-07-16T15:00:00-00:00,2024-07-16T16:00:00-00:00,2024-07-16,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,31.6793,76,2024-07-16,9,2024-07-16 08:00:00,1,0,0.7071067811865476,-0.7071067811865475,198,38.09498833333333,4.479242754120723
2024-07-16T16:00:00-00:00,2024-07-16T17:00:00-00:00,2024-07-16,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,30.42109,76,2024-07-16,10,2024-07-16 09:00:00,1,0,0.49999999999999994,-0.8660254037844387,198,36.75842333333333,5.447366214877869
2024-07-16T17:00:00-00:00,2024-07-16T18:00:00-00:00,2024-07-16,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,31.17772,76,2024-07-16,11,2024-07-16 10:00:00,1,0,0.258819045102521,-0.9659258262890682,198,35.30347,5.601706916817944
2024-07-16T18:00:00-00:00,2024-07-16T19:00:00-00:00,2024-07-16,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,31.48252,76,2024-07-16,12,2024-07-16 11:00:00,1,0,1.2246467991473532e-16,-1.0,198,33.434225000000005,4.378398647030187
2024-07-16T19:00:00-00:00,2024-07-16T20:00:00-00:00,2024-07-16,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,31.94996,76,2024-07-16,13,2024-07-16 12:00:00,1,0,-0.2588190451025208,-0.9659258262890683,198,31.746551666666665,1.1211773562564622
2024-07-16T20:00:00-00:00,2024-07-16T21:00:00-00:00,2024-07-16,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,31.32831,76,2024-07-16,14,2024-07-16 13:00:00,1,0,-0.4999999999999997,-0.8660254037844388,198,31.339816666666664,0.5250437092206502
2024-07-16T21:00:00-00:00,2024-07-16T22:00:00-00:00,2024-07-16,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,33.98724,76,2024-07-16,15,2024-07-16 14:00:00,1,0,-0.7071067811865471,-0.7071067811865479,198,31.724473333333336,1.2152523481122042
2024-07-16T22:00:00-00:00,2024-07-16T23:00:00-00:00,2024-07-16,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,36.07648,76,2024-07-16,16,2024-07-16 15:00:00,1,0,-0.8660254037844385,-0.5000000000000004,198,32.66703833333333,1.964422184038435
2024-07-16T23:00:00-00:00,2024-07-17T00:00:00-00:00,2024-07-16,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,39.50973,76,2024-07-16,17,2024-07-16 16:00:00,1,0,-0.9659258262890683,-0.25881904510252063,198,34.055706666666666,3.2350806571942687
2024-07-17T00:00:00-00:00,2024-07-17T01:00:00-00:00,2024-07-16,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,45.41875,76,2024-07-16,18,2024-07-16 17:00:00,1,0,-1.0,-1.8369701987210297e-16,198,36.378411666666665,5.337723248058368
2024-07-17T01:00:00-00:00,2024-07-17T02:00:00-00:00,2024-07-16,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,57.45408,76,2024-07-16,19,2024-07-16 18:00:00,1,0,-0.9659258262890684,0.2588190451025203,198,40.62909833333333,9.577254680417726
2024-07-17T02:00:00-00:00,2024-07-17T03:00:00-00:00,2024-07-16,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,76.6616,76,2024-07-16,20,2024-07-16 19:00:00,1,0,-0.8660254037844386,0.5000000000000001,198,48.18464666666667,16.296856660723076
2024-07-17T03:00:00-00:00,2024-07-17T04:00:00-00:00,2024-07-16,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,65.88653,76,2024-07-16,21,2024-07-16 20:00:00,1,0,-0.7071067811865477,0.7071067811865474,198,53.501194999999996,15.938217500743237
2024-07-17T04:00:00-00:00,2024-07-17T05:00:00-00:00,2024-07-16,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,57.19707,76,2024-07-16,22,2024-07-16 21:00:00,1,0,-0.5000000000000004,0.8660254037844384,198,57.021293333333325,13.45976322994855
2024-07-17T05:00:00-00:00,2024-07-17T06:00:00-00:00,2024-07-16,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,51.85078,76,2024-07-16,23,2024-07-16 22:00:00,1,0,-0.25881904510252157,0.9659258262890681,198,59.078135,10.959214414672182
2024-07-17T06:00:00-00:00,2024-07-17T07:00:00-00:00,2024-07-16,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,43.47116,76,2024-07-16,24,2024-07-16 23:00:00,1,0,-2.4492935982947064e-16,1.0,198,58.75353666666667,11.462011939778948
2024-07-17T07:00:00-00:00,2024-07-17T08:00:00-00:00,2024-07-17,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,39.65254,81,2024-07-17,1,2024-07-17 00:00:00,2,0,0.25881904510252074,0.9659258262890683,199,55.78661333333333,13.908502940103757
2024-07-17T08:00:00-00:00,2024-07-17T09:00:00-00:00,2024-07-17,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,38.48407,81,2024-07-17,2,2024-07-17 01:00:00,2,0,0.49999999999999994,0.8660254037844387,199,49.42369166666666,10.843657822210371
2024-07-17T09:00:00-00:00,2024-07-17T10:00:00-00:00,2024-07-17,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,35.38718,81,2024-07-17,3,2024-07-17 02:00:00,2,0,0.7071067811865476,0.7071067811865476,199,44.340466666666664,8.47216772970376
2024-07-17T10:00:00-00:00,2024-07-17T11:00:00-00:00,2024-07-17,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,35.42089,81,2024-07-17,4,2024-07-17 03:00:00,2,0,0.8660254037844386,0.5000000000000001,199,40.711103333333334,6.230907792785369
2024-07-17T11:00:00-00:00,2024-07-17T12:00:00-00:00,2024-07-17,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,36.50538,81,2024-07-17,5,2024-07-17 04:00:00,2,0,0.9659258262890683,0.25881904510252074,199,38.15353666666667,3.1135153316778807
2024-07-17T12:00:00-00:00,2024-07-17T13:00:00-00:00,2024-07-17,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,41.37559,81,2024-07-17,6,2024-07-17 05:00:00,2,0,1.0,6.123233995736766e-17,199,37.804275000000004,2.4430512110794025
2024-07-17T13:00:00-00:00,2024-07-17T14:00:00-00:00,2024-07-17,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,39.92471,81,2024-07-17,7,2024-07-17 06:00:00,2,0,0.9659258262890683,-0.25881904510252063,199,37.84963666666667,2.48637531736325
2024-07-17T14:00:00-00:00,2024-07-17T15:00:00-00:00,2024-07-17,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,31.36754,81,2024-07-17,8,2024-07-17 07:00:00,2,0,0.8660254037844387,-0.4999999999999998,199,36.66354833333333,3.5800712123843446
2024-07-17T15:00:00-00:00,2024-07-17T16:00:00-00:00,2024-07-17,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,28.42399,81,2024-07-17,9,2024-07-17 08:00:00,2,0,0.7071067811865476,-0.7071067811865475,199,35.50301666666667,4.944992463872218
2024-07-17T16:00:00-00:00,2024-07-17T17:00:00-00:00,2024-07-17,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,27.06381,81,2024-07-17,10,2024-07-17 09:00:00,2,0,0.49999999999999994,-0.8660254037844387,199,34.110170000000004,6.030556950913097
2024-07-17T17:00:00-00:00,2024-07-17T18:00:00-00:00,2024-07-17,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,25.96308,81,2024-07-17,11,2024-07-17 10:00:00,2,0,0.258819045102521,-0.9659258262890682,199,32.353120000000004,6.69257472128673
2024-07-17T18:00:00-00:00,2024-07-17T19:00:00-00:00,2024-07-17,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,28.1476,81,2024-07-17,12,2024-07-17 11:00:00,2,0,1.2246467991473532e-16,-1.0,199,30.148455,5.119979081913912
2024-07-17T19:00:00-00:00,2024-07-17T20:00:00-00:00,2024-07-17,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,27.25041,81,2024-07-17,13,2024-07-17 12:00:00,2,0,-0.2588190451025208,-0.9659258262890683,199,28.03607166666667,1.8504838238424517
2024-07-17T20:00:00-00:00,2024-07-17T21:00:00-00:00,2024-07-17,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,29.31089,81,2024-07-17,14,2024-07-17 13:00:00,2,0,-0.4999999999999997,-0.8660254037844388,199,27.69329666666667,1.178385695327536
2024-07-17T21:00:00-00:00,2024-07-17T22:00:00-00:00,2024-07-17,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,31.94078,81,2024-07-17,15,2024-07-17 14:00:00,2,0,-0.7071067811865471,-0.7071067811865479,199,28.279428333333332,2.116074864947503
2024-07-17T22:00:00-00:00,2024-07-17T23:00:00-00:00,2024-07-17,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,34.65712,81,2024-07-17,16,2024-07-17 15:00:00,2,0,-0.8660254037844385,-0.5000000000000004,199,29.54498,3.2241700050409863
2024-07-17T23:00:00-00:00,2024-07-18T00:00:00-00:00,2024-07-17,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,38.1866,81,2024-07-17,17,2024-07-17 16:00:00,2,0,-0.9659258262890683,-0.25881904510252063,199,31.582233333333335,4.217144599284304
2024-07-18T00:00:00-00:00,2024-07-18T01:00:00-00:00,2024-07-17,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,45.85577,81,2024-07-17,18,2024-07-17 17:00:00,2,0,-1.0,-1.8369701987210297e-16,199,34.533595,6.76158962924816
2024-07-18T01:00:00-00:00,2024-07-18T02:00:00-00:00,2024-07-17,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,52.34153,81,2024-07-17,19,2024-07-17 18:00:00,2,0,-0.9659258262890684,0.2588190451025203,199,38.715448333333335,8.806200690226358
2024-07-18T02:00:00-00:00,2024-07-18T03:00:00-00:00,2024-07-17,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,71.31174,81,2024-07-17,20,2024-07-17 19:00:00,2,0,-0.8660254037844386,0.5000000000000001,199,45.71559,14.61373645468971
2024-07-18T03:00:00-00:00,2024-07-18T04:00:00-00:00,2024-07-17,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,64.36482,81,2024-07-17,21,2024-07-17 20:00:00,2,0,-0.7071067811865477,0.7071067811865474,199,51.119596666666666,14.495758873354438
2024-07-18T04:00:00-00:00,2024-07-18T05:00:00-00:00,2024-07-17,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,50.62904,81,2024-07-17,22,2024-07-17 21:00:00,2,0,-0.5000000000000004,0.8660254037844384,199,53.78158333333332,12.14368639527364
2024-07-18T05:00:00-00:00,2024-07-18T06:00:00-00:00,2024-07-17,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,42.14,81,2024-07-17,23,2024-07-17 22:00:00,2,0,-0.25881904510252157,0.9659258262890681,199,54.44048333333333,11.198782598244959
2024-07-18T06:00:00-00:00,2024-07-18T07:00:00-00:00,2024-07-17,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,41.98138,81,2024-07-17,24,2024-07-17 23:00:00,2,0,-2.4492935982947064e-16,1.0,199,53.79475166666666,11.883549932212347
2024-07-18T07:00:00-00:00,2024-07-18T08:00:00-00:00,2024-07-18,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,43.09276,86,2024-07-18,1,2024-07-18 00:00:00,3,0,0.25881904510252074,0.9659258262890683,200,52.25329,12.682727963328999
2024-07-18T08:00:00-00:00,2024-07-18T09:00:00-00:00,2024-07-18,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,41.48683,86,2024-07-18,2,2024-07-18 01:00:00,3,0,0.49999999999999994,0.8660254037844387,200,47.28247166666667,9.040972050284397
2024-07-18T09:00:00-00:00,2024-07-18T10:00:00-00:00,2024-07-18,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,38.42654,86,2024-07-18,3,2024-07-18 02:00:00,3,0,0.7071067811865476,0.7071067811865476,200,42.959425,4.078832781087836
2024-07-18T10:00:00-00:00,2024-07-18T11:00:00-00:00,2024-07-18,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,36.87675,86,2024-07-18,4,2024-07-18 03:00:00,3,0,0.8660254037844386,0.5000000000000001,200,40.66737666666666,2.44292496052442
2024-07-18T11:00:00-00:00,2024-07-18T12:00:00-00:00,2024-07-18,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,38.38877,86,2024-07-18,5,2024-07-18 04:00:00,3,0,0.9659258262890683,0.25881904510252074,200,40.04217166666667,2.47052840182484
2024-07-18T12:00:00-00:00,2024-07-18T13:00:00-00:00,2024-07-18,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,42.91036,86,2024-07-18,6,2024-07-18 05:00:00,3,0,1.0,6.123233995736766e-17,200,40.19700166666667,2.6396853715212356
2024-07-18T13:00:00-00:00,2024-07-18T14:00:00-00:00,2024-07-18,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,40.98864,86,2024-07-18,7,2024-07-18 06:00:00,3,0,0.9659258262890683,-0.25881904510252063,200,39.846315,2.2953467014715905
2024-07-18T14:00:00-00:00,2024-07-18T15:00:00-00:00,2024-07-18,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,36.53006,86,2024-07-18,8,2024-07-18 07:00:00,3,0,0.8660254037844387,-0.4999999999999998,200,39.02018666666667,2.4720199036725243
2024-07-18T15:00:00-00:00,2024-07-18T16:00:00-00:00,2024-07-18,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,32.75013,86,2024-07-18,9,2024-07-18 08:00:00,3,0,0.7071067811865476,-0.7071067811865475,200,38.07411833333333,3.581768683516992
2024-07-18T16:00:00-00:00,2024-07-18T17:00:00-00:00,2024-07-18,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,30.69866,86,2024-07-18,10,2024-07-18 09:00:00,3,0,0.49999999999999994,-0.8660254037844387,200,37.04443666666666,4.706326873564242
2024-07-18T17:00:00-00:00,2024-07-18T18:00:00-00:00,2024-07-18,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,31.48221,86,2024-07-18,11,2024-07-18 10:00:00,3,0,0.258819045102521,-0.9659258262890682,200,35.89334333333333,5.136703250376926
