INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP,DATE,HOUR,DATETIME,WEEKDAY,IS_WEEKEND,HOUR_SIN,HOUR_COS,DAY_OF_YEAR,ROLLING_MEAN_6H,ROLLING_STD_6H,DAYOFWEEK,LAG_1,LAG_2,LAG_3,LAG_24,LAG_48,ROLL_MEAN_6,ROLL_MEAN_12
2024-07-07T17:00:00-00:00,2024-07-07T18:00:00-00:00,2024-07-07,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,17.69461,31,2024-07-07,10,2024-07-07 10:00:00,0,1,0.258819045102521,-0.9659258262890682,189,22.72203,9.118516492984693,6,14.84806,14.72208,20.95865,26.10908,34.16144,22.72203,30.293565833333332
2024-07-07T18:00:00-00:00,2024-07-07T19:00:00-00:00,2024-07-07,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,18.84277,31,2024-07-07,11,2024-07-07 11:00:00,0,1,1.2246467991473532e-16,-1.0,189,19.93651333333333,6.626059244596301,6,17.69461,14.84806,14.72208,26.65151,34.81627,19.936513333333334,28.327915
2024-07-07T19:00:00-00:00,2024-07-07T20:00:00-00:00,2024-07-07,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,20.93862,31,2024-07-07,12,2024-07-07 12:00:00,0,1,-0.2588190451025208,-0.9659258262890684,189,18.000798333333332,2.7882648051377448,6,18.84277,17.69461,14.84806,28.74032,35.1006,18.000798333333332,26.908186666666666
2024-07-07T20:00:00-00:00,2024-07-07T21:00:00-00:00,2024-07-07,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,20.99347,31,2024-07-07,13,2024-07-07 13:00:00,0,1,-0.4999999999999997,-0.8660254037844388,189,18.006601666666665,2.795678746503222,6,20.93862,18.84277,17.69461,31.86137,39.40814,18.006601666666665,25.501621666666665
2024-07-07T21:00:00-00:00,2024-07-07T22:00:00-00:00,2024-07-07,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,22.06124,31,2024-07-07,14,2024-07-07 14:00:00,0,1,-0.7071067811865471,-0.7071067811865479,189,19.229795,2.674094094055657,6,20.99347,20.93862,18.84277,34.5375,45.01698,19.229795,24.222385833333334
2024-07-07T22:00:00-00:00,2024-07-07T23:00:00-00:00,2024-07-07,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,28.69579,31,2024-07-07,15,2024-07-07 15:00:00,0,1,-0.8660254037844385,-0.5000000000000004,189,21.537750000000003,3.8522569529295,6,22.06124,20.99347,20.93862,39.70932,54.72865,21.537750000000003,23.649624166666666
2024-07-07T23:00:00-00:00,2024-07-08T00:00:00-00:00,2024-07-07,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,36.40576,31,2024-07-07,16,2024-07-07 16:00:00,0,1,-0.9659258262890684,-0.2588190451025206,189,24.656275,6.6653765895667245,6,28.69579,22.06124,20.99347,49.64237,62.72429,24.656274999999997,23.689152499999995
2024-07-08T00:00:00-00:00,2024-07-08T01:00:00-00:00,2024-07-07,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,43.52542,31,2024-07-07,17,2024-07-07 17:00:00,0,1,-1.0,-1.8369701987210294e-16,189,28.77005,9.411112044237637,6,36.40576,28.69579,22.06124,56.55494,77.08453,28.770049999999998,24.353281666666664
2024-07-08T01:00:00-00:00,2024-07-08T02:00:00-00:00,2024-07-07,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,54.67637,31,2024-07-07,18,2024-07-07 18:00:00,0,1,-0.9659258262890684,0.2588190451025203,189,34.393008333333334,13.137315609614172,6,43.52542,36.40576,28.69579,75.61119,109.61772,34.393008333333334,26.196903333333335
2024-07-08T02:00:00-00:00,2024-07-08T03:00:00-00:00,2024-07-07,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,66.75981,31,2024-07-07,19,2024-07-07 19:00:00,0,1,-0.8660254037844386,0.5000000000000001,189,42.02073166666667,16.624767969608882,6,54.67637,43.52542,36.40576,100.48251,173.58424,42.02073166666667,30.013666666666666
2024-07-08T03:00:00-00:00,2024-07-08T04:00:00-00:00,2024-07-07,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,64.92792,31,2024-07-07,20,2024-07-07 20:00:00,0,1,-0.7071067811865477,0.7071067811865474,189,49.16517833333334,15.504927029345692,6,66.75981,54.67637,43.52542,85.64803,140.62776,49.16517833333334,34.19748666666667
2024-07-08T04:00:00-00:00,2024-07-08T05:00:00-00:00,2024-07-07,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,54.06421,31,2024-07-07,21,2024-07-07 21:00:00,0,1,-0.5000000000000004,0.8660254037844384,189,53.39324833333334,11.830122635944877,6,64.92792,66.75981,54.67637,63.1639,81.58497,53.39324833333334,37.46549916666667
2024-07-08T05:00:00-00:00,2024-07-08T06:00:00-00:00,2024-07-07,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,44.26501,31,2024-07-07,22,2024-07-07 22:00:00,0,1,-0.2588190451025215,0.965925826289068,189,54.70312333333334,9.840877481289237,6,54.06421,64.92792,66.75981,52.78068,63.36205,54.70312333333334,39.67969916666667
2024-07-08T06:00:00-00:00,2024-07-08T07:00:00-00:00,2024-07-07,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,39.42491,31,2024-07-07,23,2024-07-07 23:00:00,0,1,-2.4492935982947064e-16,1.0,189,54.019705,10.861811406478608,6,44.26501,54.06421,64.92792,42.43058,52.68061,54.019704999999995,41.3948775
2024-07-08T07:00:00-00:00,2024-07-08T08:00:00-00:00,2024-07-08,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,37.10386,36,2024-07-08,0,2024-07-08 00:00:00,1,0,0.2588190451025207,0.9659258262890684,190,51.09095333333334,12.83856549885013,0,39.42491,44.26501,54.06421,37.97536,41.68426,51.09095333333334,42.741980833333336
2024-07-08T08:00:00-00:00,2024-07-08T09:00:00-00:00,2024-07-08,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,35.97063,36,2024-07-08,1,2024-07-08 01:00:00,1,0,0.4999999999999999,0.8660254037844387,190,45.959423333333326,11.395256275836186,0,37.10386,39.42491,44.26501,37.87225,39.33024,45.959423333333326,43.99007749999999
2024-07-08T09:00:00-00:00,2024-07-08T10:00:00-00:00,2024-07-08,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,34.42184,36,2024-07-08,2,2024-07-08 02:00:00,1,0,0.7071067811865476,0.7071067811865476,190,40.875076666666665,7.313929247389742,0,35.97063,37.10386,39.42491,37.41207,38.16037,40.875076666666665,45.0201275
2024-07-08T10:00:00-00:00,2024-07-08T11:00:00-00:00,2024-07-08,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,33.99468,36,2024-07-08,3,2024-07-08 03:00:00,1,0,0.8660254037844386,0.5000000000000001,190,37.530155,3.839880718161152,0,34.42184,35.97063,37.10386,35.56893,39.25316,37.530155,45.46170166666667
2024-07-08T11:00:00-00:00,2024-07-08T12:00:00-00:00,2024-07-08,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,33.98085,36,2024-07-08,4,2024-07-08 04:00:00,1,0,0.9659258262890684,0.2588190451025207,190,35.81612833333333,2.160342069037253,0,33.99468,34.42184,35.97063,35.93142,38.94886,35.81612833333333,45.25962583333333
2024-07-08T12:00:00-00:00,2024-07-08T13:00:00-00:00,2024-07-08,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,35.56224,36,2024-07-08,5,2024-07-08 05:00:00,1,0,1.0,6.123233995736766e-17,190,35.17235,1.256171977841958,0,33.98085,33.99468,34.42184,35.55587,38.7003,35.17235,44.5960275
2024-07-08T13:00:00-00:00,2024-07-08T14:00:00-00:00,2024-07-08,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,38.17158,36,2024-07-08,6,2024-07-08 06:00:00,1,0,0.9659258262890684,-0.2588190451025206,190,35.350303333333336,1.6102475318602651,0,35.56224,33.98085,33.99468,32.55291,37.08602,35.350303333333336,43.22062833333333
2024-07-08T14:00:00-00:00,2024-07-08T15:00:00-00:00,2024-07-08,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,31.95987,36,2024-07-08,7,2024-07-08 07:00:00,1,0,0.8660254037844387,-0.4999999999999998,190,34.68184333333333,2.068510863114321,0,38.17158,35.56224,33.98085,20.95865,26.25344,34.68184333333333,40.320633333333326
2024-07-08T15:00:00-00:00,2024-07-08T16:00:00-00:00,2024-07-08,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,31.5863,36,2024-07-08,8,2024-07-08 08:00:00,1,0,0.7071067811865476,-0.7071067811865475,190,34.20925333333333,2.431806937267402,0,31.95987,38.17158,35.56224,14.72208,24.14158,34.20925333333333,37.542165000000004
2024-07-08T16:00:00-00:00,2024-07-08T17:00:00-00:00,2024-07-08,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,31.54186,36,2024-07-08,9,2024-07-08 09:00:00,1,0,0.4999999999999999,-0.8660254037844387,190,33.800450000000005,2.669631037726957,0,31.5863,31.95987,38.17158,14.84806,24.86568,33.800450000000005,35.6653025
2024-07-08T17:00:00-00:00,2024-07-08T18:00:00-00:00,2024-07-08,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,31.68467,36,2024-07-08,10,2024-07-08 10:00:00,1,0,0.258819045102521,-0.9659258262890682,190,33.41775333333333,2.7999960644368227,0,31.54186,31.5863,31.95987,17.69461,26.10908,33.41775333333333,34.61694083333333
2024-07-08T18:00:00-00:00,2024-07-08T19:00:00-00:00,2024-07-08,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,32.7006,36,2024-07-08,11,2024-07-08 11:00:00,1,0,1.2246467991473532e-16,-1.0,190,32.94081333333333,2.5980971907420227,0,31.68467,31.54186,31.5863,18.84277,26.65151,32.94081333333333,34.056581666666666
2024-07-08T19:00:00-00:00,2024-07-08T20:00:00-00:00,2024-07-08,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,33.41804,36,2024-07-08,12,2024-07-08 12:00:00,1,0,-0.2588190451025208,-0.9659258262890684,190,32.148556666666664,0.7551617942808183,0,32.7006,31.68467,31.54186,20.93862,28.74032,32.148556666666664,33.749430000000004
2024-07-08T20:00:00-00:00,2024-07-08T21:00:00-00:00,2024-07-08,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,37.22029,36,2024-07-08,13,2024-07-08 13:00:00,1,0,-0.4999999999999997,-0.8660254037844388,190,33.02529333333333,2.1875200537553035,0,33.41804,32.7006,31.68467,20.99347,31.86137,33.02529333333333,33.853568333333335
2024-07-08T21:00:00-00:00,2024-07-08T22:00:00-00:00,2024-07-08,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,39.74129,36,2024-07-08,14,2024-07-08 14:00:00,1,0,-0.7071067811865471,-0.7071067811865479,190,34.384458333333335,3.342937401683121,0,37.22029,33.41804,32.7006,22.06124,34.5375,34.384458333333335,34.29685583333333
2024-07-08T22:00:00-00:00,2024-07-08T23:00:00-00:00,2024-07-08,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,51.44793,36,2024-07-08,15,2024-07-08 15:00:00,1,0,-0.8660254037844385,-0.5000000000000004,190,37.70213666666667,7.388043249081765,0,39.74129,37.22029,33.41804,28.69579,39.70932,37.70213666666667,35.75129333333333
2024-07-08T23:00:00-00:00,2024-07-09T00:00:00-00:00,2024-07-08,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,58.75964,36,2024-07-08,16,2024-07-08 16:00:00,1,0,-0.9659258262890684,-0.2588190451025206,190,42.21463166666667,10.563605350923217,0,51.44793,39.74129,37.22029,36.40576,49.64237,42.21463166666667,37.8161925
2024-07-09T00:00:00-00:00,2024-07-09T01:00:00-00:00,2024-07-08,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,64.61956,36,2024-07-08,17,2024-07-08 17:00:00,1,0,-1.0,-1.8369701987210294e-16,190,47.53445833333333,12.646022857305564,0,58.75964,51.44793,39.74129,43.52542,56.55494,47.53445833333333,40.237635833333336
2024-07-09T01:00:00-00:00,2024-07-09T02:00:00-00:00,2024-07-08,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,84.26758,36,2024-07-08,18,2024-07-08 18:00:00,1,0,-0.9659258262890684,0.2588190451025203,190,56.00938166666666,17.42820976646014,0,64.61956,58.75964,51.44793,54.67637,75.61119,56.00938166666666,44.07896916666667
2024-07-09T02:00:00-00:00,2024-07-09T03:00:00-00:00,2024-07-08,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,146.2328,36,2024-07-08,19,2024-07-08 19:00:00,1,0,-0.8660254037844386,0.5000000000000001,190,74.17813333333334,38.276171453430266,0,84.26758,64.61956,58.75964,66.75981,100.48251,74.17813333333334,53.60171333333333
2024-07-09T03:00:00-00:00,2024-07-09T04:00:00-00:00,2024-07-08,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,124.94973,36,2024-07-08,20,2024-07-08 20:00:00,1,0,-0.7071067811865477,0.7071067811865474,190,88.37954,38.74817582056692,0,146.2328,84.26758,64.61956,64.92792,85.64803,88.37954,61.38199916666667
2024-07-09T04:00:00-00:00,2024-07-09T05:00:00-00:00,2024-07-08,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,76.41923,36,2024-07-08,21,2024-07-08 21:00:00,1,0,-0.5000000000000004,0.8660254037844384,190,92.54142333333331,35.16328542081974,0,124.94973,146.2328,84.26758,54.06421,63.1639,92.54142333333333,65.12178
2024-07-09T05:00:00-00:00,2024-07-09T06:00:00-00:00,2024-07-08,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,56.8312,36,2024-07-08,22,2024-07-08 22:00:00,1,0,-0.2588190451025215,0.965925826289068,190,92.22001666666668,35.54060933578425,0,76.41923,124.94973,146.2328,44.26501,52.78068,92.22001666666667,67.21732416666667
2024-07-09T06:00:00-00:00,2024-07-09T07:00:00-00:00,2024-07-08,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,47.46576,36,2024-07-08,23,2024-07-08 23:00:00,1,0,-2.4492935982947064e-16,1.0,190,89.36104999999999,38.74994373922325,0,56.8312,76.41923,124.94973,39.42491,42.43058,89.36104999999999,68.44775416666667
2024-07-09T07:00:00-00:00,2024-07-09T08:00:00-00:00,2024-07-09,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,39.52494,41,2024-07-09,0,2024-07-09 00:00:00,1,0,0.2588190451025207,0.9659258262890684,191,81.90394333333333,43.89039640565521,1,47.46576,56.8312,76.41923,37.10386,37.97536,81.90394333333333,68.95666250000001
2024-07-09T08:00:00-00:00,2024-07-09T09:00:00-00:00,2024-07-09,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,38.47378,41,2024-07-09,1,2024-07-09 01:00:00,1,0,0.4999999999999999,0.8660254037844387,191,63.94410666666667,32.998416240138376,1,39.52494,47.46576,56.8312,35.97063,37.87225,63.94410666666667,69.06112
2024-07-09T09:00:00-00:00,2024-07-09T10:00:00-00:00,2024-07-09,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,37.71934,41,2024-07-09,2,2024-07-09 02:00:00,1,0,0.7071067811865476,0.7071067811865476,191,49.40570833333334,15.11515480322761,1,38.47378,39.52494,47.46576,34.42184,37.41207,49.40570833333334,68.89262416666666
2024-07-09T10:00:00-00:00,2024-07-09T11:00:00-00:00,2024-07-09,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,37.33861,41,2024-07-09,3,2024-07-09 03:00:00,1,0,0.8660254037844386,0.5000000000000001,191,42.892271666666666,7.793264909066877,1,37.71934,38.47378,39.52494,33.99468,35.56893,42.892271666666666,67.7168475
2024-07-09T11:00:00-00:00,2024-07-09T12:00:00-00:00,2024-07-09,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,39.45575,41,2024-07-09,4,2024-07-09 04:00:00,1,0,0.9659258262890684,0.2588190451025207,191,39.996363333333335,3.764920645849326,1,37.33861,37.71934,38.47378,33.98085,35.93142,39.996363333333335,66.10819
2024-07-09T12:00:00-00:00,2024-07-09T13:00:00-00:00,2024-07-09,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,42.66766,41,2024-07-09,5,2024-07-09 05:00:00,1,0,1.0,6.123233995736766e-17,191,39.19668,1.9172958072962163,1,39.45575,37.33861,37.71934,35.56224,35.55587,39.19668,64.27886500000001
2024-07-09T13:00:00-00:00,2024-07-09T14:00:00-00:00,2024-07-09,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,44.41581,41,2024-07-09,6,2024-07-09 06:00:00,1,0,0.9659258262890684,-0.2588190451025206,191,40.011825,2.8818366076698103,1,42.66766,39.45575,37.33861,38.17158,32.55291,40.011824999999995,60.95788416666667
2024-07-09T14:00:00-00:00,2024-07-09T15:00:00-00:00,2024-07-09,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,33.67227,41,2024-07-09,7,2024-07-09 07:00:00,1,0,0.8660254037844387,-0.4999999999999998,191,39.21157333333334,3.88604863486065,1,44.41581,42.66766,39.45575,31.95987,20.95865,39.21157333333334,51.57784
2024-07-09T15:00:00-00:00,2024-07-09T16:00:00-00:00,2024-07-09,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,32.49074,41,2024-07-09,8,2024-07-09 08:00:00,1,0,0.7071067811865476,-0.7071067811865475,191,38.34014,4.772700158383664,1,33.67227,44.41581,42.66766,31.5863,14.72208,38.34014,43.87292416666667
2024-07-09T16:00:00-00:00,2024-07-09T17:00:00-00:00,2024-07-09,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,30.7108,41,2024-07-09,9,2024-07-09 09:00:00,1,0,0.4999999999999999,-0.8660254037844387,191,37.235505,5.723212203029449,1,32.49074,33.67227,44.41581,31.54186,14.84806,37.235504999999996,40.06388833333333
2024-07-09T17:00:00-00:00,2024-07-09T18:00:00-00:00,2024-07-09,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,30.50939,41,2024-07-09,10,2024-07-09 10:00:00,1,0,0.258819045102521,-0.9659258262890682,191,35.744445,6.1765259684732845,1,30.7108,32.49074,33.67227,31.68467,17.69461,35.744445,37.87040416666667
2024-07-09T18:00:00-00:00,2024-07-09T19:00:00-00:00,2024-07-09,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,30.70113,41,2024-07-09,11,2024-07-09 11:00:00,1,0,1.2246467991473532e-16,-1.0,191,33.75002333333334,5.373735734892537,1,30.50939,30.7108,32.49074,32.7006,18.84277,33.75002333333334,36.473351666666666
2024-07-09T19:00:00-00:00,2024-07-09T20:00:00-00:00,2024-07-09,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,32.32802,41,2024-07-09,12,2024-07-09 12:00:00,1,0,-0.2588190451025208,-0.9659258262890684,191,31.73539166666667,1.2880855941631149,1,30.70113,30.50939,30.7108,33.41804,20.93862,31.73539166666667,35.87360833333334
2024-07-09T20:00:00-00:00,2024-07-09T21:00:00-00:00,2024-07-09,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,32.60606,41,2024-07-09,13,2024-07-09 13:00:00,1,0,-0.4999999999999997,-0.8660254037844388,191,31.55769,1.0112290407191815,1,32.32802,30.70113,30.50939,37.22029,20.99347,31.557689999999997,35.38463166666667
2024-07-09T21:00:00-00:00,2024-07-09T22:00:00-00:00,2024-07-09,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,30.18382,41,2024-07-09,14,2024-07-09 14:00:00,1,0,-0.7071067811865471,-0.7071067811865479,191,31.173203333333333,1.023999741923996,1,32.60606,32.32802,30.70113,39.74129,22.06124,31.173203333333333,34.75667166666667
2024-07-09T22:00:00-00:00,2024-07-09T23:00:00-00:00,2024-07-09,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,43.73645,41,2024-07-09,15,2024-07-09 15:00:00,1,0,-0.8660254037844385,-0.5000000000000004,191,33.344145,5.188184672922144,1,30.18382,32.60606,32.32802,51.44793,28.69579,33.344145,35.289825
2024-07-09T23:00:00-00:00,2024-07-10T00:00:00-00:00,2024-07-09,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,48.20593,41,2024-07-09,16,2024-07-09 16:00:00,1,0,-0.9659258262890684,-0.2588190451025206,191,36.29356833333333,7.684120385348712,1,43.73645,30.18382,32.60606,58.75964,36.40576,36.29356833333333,36.01900666666667
2024-07-10T00:00:00-00:00,2024-07-10T01:00:00-00:00,2024-07-09,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,70.024,41,2024-07-09,17,2024-07-09 17:00:00,1,0,-1.0,-1.8369701987210294e-16,191,42.84738000000001,15.12600740590446,1,48.20593,43.73645,30.18382,64.61956,43.52542,42.84738000000001,38.298701666666666
2024-07-10T01:00:00-00:00,2024-07-10T02:00:00-00:00,2024-07-09,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,99.62977,41,2024-07-09,18,2024-07-09 18:00:00,1,0,-0.9659258262890684,0.2588190451025203,191,54.06433833333333,26.46749876361376,1,70.024,48.20593,43.73645,84.26758,54.67637,54.06433833333333,42.899865
2024-07-10T02:00:00-00:00,2024-07-10T03:00:00-00:00,2024-07-09,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,192.35117,41,2024-07-09,19,2024-07-09 19:00:00,1,0,-0.8660254037844386,0.5000000000000001,191,80.68852333333334,59.85373705274945,1,99.62977,70.024,48.20593,146.2328,66.75981,80.68852333333334,56.12310666666667
2024-07-10T03:00:00-00:00,2024-07-10T04:00:00-00:00,2024-07-09,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,155.73686,41,2024-07-09,20,2024-07-09 20:00:00,1,0,-0.7071067811865477,0.7071067811865474,191,101.61403,60.60794667038879,1,192.35117,99.62977,70.024,124.94973,64.92792,101.61403,66.39361666666667
2024-07-10T04:00:00-00:00,2024-07-10T05:00:00-00:00,2024-07-09,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,87.54299,41,2024-07-09,21,2024-07-09 21:00:00,1,0,-0.5000000000000004,0.8660254037844384,191,108.91512,54.5801436548129,1,155.73686,192.35117,99.62977,76.41923,54.06421,108.91512,71.1296325
2024-07-10T05:00:00-00:00,2024-07-10T06:00:00-00:00,2024-07-09,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,60.1478,41,2024-07-09,22,2024-07-09 22:00:00,1,0,-0.2588190451025215,0.965925826289068,191,110.90543166666669,52.08423583627498,1,87.54299,155.73686,192.35117,56.8312,44.26501,110.90543166666667,73.5995
2024-07-10T06:00:00-00:00,2024-07-10T07:00:00-00:00,2024-07-09,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,51.09751,41,2024-07-09,23,2024-07-09 23:00:00,1,0,-2.4492935982947064e-16,1.0,191,107.75101666666669,55.51546117661277,1,60.1478,87.54299,155.73686,47.46576,39.42491,107.75101666666667,75.29919833333334
